feature	g__OTU_12j_tx3	g__OTU_147_hu9	g__OTU_15c_vgr	g__OTU_170_x4p	g__OTU_171_m9u	g__OTU_177_6lv	g__OTU_19b_4z3	g__OTU_19n_89a	g__OTU_1da_5ga	g__OTU_1do_kho	g__OTU_1en_ate	g__OTU_1gu_aka	g__OTU_1jd_2zm	g__OTU_1mh_382	g__OTU_1x2_g2s	g__OTU_23e_b2z	g__OTU_2b0_mhp	g__OTU_2b8_f91	g__OTU_2fn_wmd	g__OTU_2gc_6d1	g__OTU_2o2_6yo	g__OTU_2xj_7om	g__OTU_2zk_0a2	g__OTU_30c_wq6	g__OTU_33s_05v	g__OTU_364_bfm	g__OTU_38z_b67	g__OTU_3hx_aml	g__OTU_3k9_a18	g__OTU_3os_wud	g__OTU_3rf_dcf	g__OTU_47l_syc	g__OTU_49a_0th	g__OTU_4c7_3lf	g__OTU_4de_dyo	g__OTU_4hu_3g5	g__OTU_4ir_ttn	g__OTU_4ky_rdr	g__OTU_4ls_8y5	g__OTU_4py_s5r	g__OTU_4tu_e1b	g__OTU_4yr_btu	g__OTU_534_hgg	g__OTU_53w_9iz	g__OTU_595_pm5	g__OTU_5dc_i49	g__OTU_5fi_h78	g__OTU_5pb_7dy	g__OTU_5pi_2qx	g__OTU_60r_7ke	g__OTU_684_3ns	g__OTU_69p_qym	g__OTU_69x_367	g__OTU_6ao_ui9	g__OTU_6ej_r5n	g__OTU_6fr_khd	g__OTU_6kx_a1p	g__OTU_6mh_jhi	g__OTU_6t6_g6b	g__OTU_6t8_n39	g__OTU_6xb_5lw	g__OTU_72z_98c	g__OTU_75g_dn7	g__OTU_7e8_zkt	g__OTU_7er_wmy	g__OTU_7ic_4dv	g__OTU_7lh_yvd	g__OTU_7nd_fo4	g__OTU_7o2_uuz	g__OTU_7vl_66b	g__OTU_7xf_67e	g__OTU_7xx_6nk	g__OTU_82p_r33	g__OTU_8kv_lo2	g__OTU_8kx_41x	g__OTU_8li_862	g__OTU_8pf_2or	g__OTU_8t5_u4l	g__OTU_8tj_1vg	g__OTU_8x0_j94	g__OTU_94q_x95	g__OTU_9dc_cz6	g__OTU_9l0_247	g__OTU_9l6_viz	g__OTU_9n0_ar3	g__OTU_9qp_ahy	g__OTU_9r5_x6p	g__OTU_a5i_svx	g__OTU_acl_n7e	g__OTU_alt_4oz	g__OTU_aoh_md7	g__OTU_aud_zon	g__OTU_b09_jj8	g__OTU_b3m_ugv	g__OTU_b40_bb0	g__OTU_bie_9ox	g__OTU_bsj_9l3	g__OTU_bvn_7tv	g__OTU_c68_5vk	g__OTU_ccp_sse	g__OTU_cgg_3uv	g__OTU_cjy_1f3	g__OTU_ck6_ntu	g__OTU_cns_p1y	g__OTU_d01_dzt	g__OTU_dd6_pyp	g__OTU_df8_vdn	g__OTU_dkd_0as	g__OTU_dlu_i3z	g__OTU_drs_0qb	g__OTU_e5k_uqj	g__OTU_edz_ix0	g__OTU_eni_h32	g__OTU_eww_tb1	g__OTU_f9v_2jn	g__OTU_fcf_8nc	g__OTU_fe5_g8a	g__OTU_fep_klg	g__OTU_fjz_94m	g__OTU_fsy_s1o	g__OTU_g6t_oxk	g__OTU_g8f_fqs	g__OTU_gai_fsy	g__OTU_gb5_l4s	g__OTU_gek_29n	g__OTU_go0_1n6	g__OTU_gr5_393	g__OTU_grv_e2l	g__OTU_gt2_tpx	g__OTU_gzb_mis	g__OTU_h5n_ob0	g__OTU_hge_csd	g__OTU_hxt_g1v	g__OTU_hzj_d4f	g__OTU_ik4_yoo	g__OTU_j2i_6v4	g__OTU_j2r_7zv	g__OTU_j4j_kfv	g__OTU_j82_mq3	g__OTU_jnc_9aj	g__OTU_jvv_aco	g__OTU_jyd_ob7	g__OTU_jyp_8n8	g__OTU_jyr_2wo	g__OTU_k39_6zl	g__OTU_k92_198	g__OTU_kg4_svp	g__OTU_klc_hti	g__OTU_l3v_8mp	g__OTU_lpt_rsv	g__OTU_luw_wc0	g__OTU_m3t_7yb	g__OTU_m96_7wk	g__OTU_m9p_86n	g__OTU_mn8_t5t	g__OTU_mpf_nq1	g__OTU_mst_wi2	g__OTU_mxa_u54	g__OTU_n3k_04w	g__OTU_ncd_y44	g__OTU_nk8_8eo	g__OTU_npw_zoi	g__OTU_nx0_euh	g__OTU_o3u_kjg	g__OTU_ods_x7z	g__OTU_p3w_2j5	g__OTU_pa7_ht8	g__OTU_pm2_9oj	g__OTU_pn9_xxt	g__OTU_poy_9l2	g__OTU_pwm_uzw	g__OTU_pxk_1ex	g__OTU_pzy_n70	g__OTU_q85_krf	g__OTU_qjl_t4r	g__OTU_qqe_rgk	g__OTU_r4i_7g9	g__OTU_r6w_x3u	g__OTU_rbe_ww5	g__OTU_s1y_zg0	g__OTU_s93_18j	g__OTU_shc_rb5	g__OTU_sj2_yh2	g__OTU_sj9_cdm	g__OTU_smr_5tq	g__OTU_syq_cmj	g__OTU_t8z_21b	g__OTU_ter_b2k	g__OTU_tq6_57b	g__OTU_ttw_nbx
JMF-1901-5-0120	0	0.00211416490486258	0	0.00780614734103106	0	0	0.00178890876565295	0.000325256139209629	0.0528541226215645	0	0	0	0.0102455683851033	0	0.000813140348024069	0.0035778175313059	0.0853797365425273	0	0	0.000162628069604814	0.00195153683525777	0.0346397788258253	0	0.00146365262644333	0.0339892665474061	0.000975768417628883	0	0	0.00780614734103106	0	0	0.000650512278419255	0.000162628069604814	0	0.00162628069604814	0.00113839648723369	0	0	0.000162628069604814	0	0	0.00552935436656367	0	0	0.000162628069604814	0	0	0.0274841437632135	0.000325256139209628	0.00796877541063588	0	0.000325256139209628	0	0.00113839648723369	0.000162628069604814	0.00227679297446739	0	0.00422832980972516	0.0136607578468043	0.0756220523662384	0.00308993332249146	0.00683037892340218	0	0	0.000162628069604814	0	0.00146365262644333	0.0292730525288665	0	0	0	0	0.00292730525288665	0.000162628069604814	0.0731826313221662	0.000162628069604814	0	0	0	0.0178890876565295	0	0.00178890876565295	0	0	0	0.00439095787932997	0.00601723857537811	0.000650512278419255	0.000487884208814443	0.0180517157261343	0.0456984875589527	0	0	0.000813140348024069	0	0	0.000325256139209628	0.00374044560091072	0	0	0.000325256139209628	0	0	0.00617986664498292	0.0556187998048462	0	0	0.000650512278419255	0.0222800455358595	0	0.00227679297446739	0	0	0.00195153683525777	0	0	0	0.00292730525288665	0.00211416490486258	0	0	0.000162628069604814	0.000813140348024069	0	0	0.000325256139209628	0.000325256139209629	0.0322003577817531	0.000162628069604814	0.000325256139209628	0.0203285087006017	0.000162628069604814	0.00520409822735404	0.000162628069604814	0	0.00731826313221662	0	0.00422832980972516	0	0	0	0.000487884208814441	0	0	0	0.00374044560091072	0.0722068629045373	0	0.000650512278419255	0	0.0744836558790047	0	0	0	0.00390307367051553	0.00569198243616848	0.00178890876565295	0	0.000325256139209629	0.000650512278419255	0	0	0.000162628069604814	0	0.000487884208814441	0	0	0.000325256139209628	0.000975768417628883	0.000650512278419255	0.00130102455683851	0.00650512278419255	0.000162628069604814	0.000162628069604814	0	0.00195153683525777	0.00715563506261181	0	0.000162628069604814	0	0	0	0	0.000487884208814441	0.00211416490486258	0.00162628069604814	0	0	0.040169133192389	0
JMF-1901-5-0121	0	0.00386514923770668	0.000429461026411853	0.000214730513205927	0.00107365256602963	0	0.00257676615847112	0.00300622718488297	0.00064419153961778	0	0	0	0.00365041872450075	0	0	0.0100923341206786	0.11702812969723	0	0.00407987975091261	0	0.0126691002791497	0.00193257461885334	0	0.00730083744900151	0.00193257461885334	0	0	0	0.0425166416147735	0.0032209576980889	0	0.000429461026411853	0	0	0.0032209576980889	0.000429461026411853	0	0	0.00064419153961778	0	0	0	0.000214730513205927	0.00300622718488297	0.00150311359244149	0	0.000214730513205927	0.0500322095769809	0.000214730513205927	0.00815975950182522	0	0.000214730513205927	0.000214730513205927	0.00730083744900151	0	0	0.00150311359244149	0.000214730513205927	0.000214730513205927	0.143010521795147	0.00386514923770668	0	0	0	0.000214730513205927	0.000214730513205927	0.00257676615847112	0	0	0.00128838307923556	0	0.000214730513205927	0.0547562808675113	0.00064419153961778	0	0	0	0	0	0.00923341206785485	0	0.00536826283014817	0.000858922052823707	0	0.00236203564526519	0.00128838307923556	0	0.000429461026411853	0.000429461026411853	0.000858922052823707	0.0601245436976595	0	0.00171784410564742	0.00730083744900151	0	0	0	0.000858922052823707	0	0	0	0	0	0.158471118745973	0.00171784410564741	0	0	0	0.0122396392527378	0	0.00214730513205927	0.000214730513205927	0	0	0	0.000429461026411853	0	0.00665664590938373	0	0	0.00171784410564742	0	0.00236203564526519	0.00300622718488297	0.000429461026411853	0.000429461026411853	0.000858922052823707	0.000214730513205927	0	0.000214730513205927	0	0	0.00665664590938373	0	0.000214730513205927	0.0517500536826283	0	0	0.000858922052823707	0	0	0	0	0	0.0219025123470045	0.0843890916899292	0.000214730513205927	0	0	0	0.000429461026411853	0.000214730513205927	0	0	0.00343568821129483	0	0	0.000214730513205927	0.000214730513205927	0	0	0	0.000214730513205927	0	0.000214730513205927	0.000214730513205927	0.000214730513205927	0	0	0.000214730513205927	0.00107365256602963	0.00257676615847112	0.000858922052823707	0	0	0.00687137642258966	0	0.000214730513205927	0	0.000214730513205927	0.000214730513205927	0.00343568821129483	0	0.00279149667167705	0	0	0	0.00064419153961778	0.0261971226111231	0.00064419153961778
JMF-1901-5-0128	0	0.000344411916652314	0	0.00551059066643706	0	0	0.0142930945410712	0	0.00912691579128638	0	0	0	0.00861029791630788	0	0.000344411916652316	0.00396073704150163	0.0332357499569485	0	0	0.0074048562080248	0.000344411916652316	0.0170483898742897	0.000172205958326158	0.0416738419149302	0.0187704494575512	0	0	0	0.00154985362493542	0.000172205958326158	0.000172205958326158	0.000172205958326158	0	0.000172205958326158	0.00585500258308937	0	0	0.000172205958326158	0.000172205958326158	0	0	0.000344411916652316	0	0.000172205958326158	0.000172205958326158	0	0	0.00344411916652316	0.00723265024969864	0	0	0	0.000516617874978474	0.00223867745824005	0	0	0.000516617874978472	0.00137764766660926	0	0.0511451696228689	0.000344411916652316	0.00843809195798174	0.0120544170828311	0	0.000172205958326158	0	0.0301360427070777	0	0.000172205958326158	0	0	0	0.000516617874978474	0.30118822111245	0.0172205958326158	0	0	0.000172205958326158	0	0.00757706216635095	0	0.00086102979163079	0	0	0	0.00189426554158772	0.00396073704150163	0	0.000172205958326158	0.00964353366626485	0.0235922162906836	0.000172205958326158	0.0106767694162218	0	0	0.0012054417082831	0.000172205958326158	0.003271913208197	0	0	0	0	0	0.00619941449974169	0.089374892371276	0	0	0	0.00378853108317548	0	0.0020664714999139	0	0	0	0	0.00103323574995695	0	0.00275529533321853	0.00189426554158774	0.000172205958326158	0.000688823833304632	0	0	0.000172205958326158	0.000172205958326158	0.00292750129154469	0.000172205958326158	0.00499397279145858	0	0.00137764766660926	0.000688823833304632	0	0.000172205958326158	0.000344411916652316	0	0.0113655932495264	0	0.00137764766660926	0.00723265024969864	0.00086102979163079	0	0	0.0866195970380575	0.000172205958326158	0.000172205958326158	0.00103323574995695	0.0134320647494403	0	0.000344411916652316	0	0.026175305665576	0.00103323574995695	0	0	0.00223867745824005	0.00378853108317549	0	0	0	0	0	0	0.000172205958326158	0	0.00189426554158774	0	0	0.000172205958326158	0.000516617874978474	0.000344411916652314	0.000344411916652316	0.00172205958326158	0	0.000344411916652316	0.000172205958326158	0.00154985362493542	0	0	0.000344411916652316	0	0	0	0.0074048562080248	0	0.00086102979163079	0	0.000172205958326158	0.00086102979163079	0.0382297227484071	0
JMF-1901-5-0129	0	0.000583090379008746	0	0.000145772594752187	0	0	0.0916909620991254	0	0.073469387755102	0	0.0142857142857143	0	0.0188046647230321	0	0	0.00408163265306122	0.0352769679300292	0	0	0	0.00131195335276968	0.0473760932944606	0	0.00116618075801749	0.00043731778425656	0.000145772594752187	0	0	0.000583090379008746	0.000145772594752187	0.000145772594752187	0.000145772594752187	0	0	0.00247813411078717	0.000145772594752187	0	0	0.00364431486880466	0	0	0	0.000291545189504373	0	0	0	0	0.0043731778425656	0	0	0.00291545189504373	0	0.000145772594752187	0.00845481049562682	0.000145772594752187	0	0.000291545189504373	0.000728862973760933	0.00043731778425656	0.0215743440233236	0.0032069970845481	0.00408163265306122	0	0	0	0	0	0.0443148688046647	0	0	0	0	0.00524781341107872	0.000145772594752187	0.0142857142857143	0	0	0	0.000291545189504373	0.0444606413994169	0	0.00626822157434402	0	0.00043731778425656	0.00189504373177843	0.00043731778425656	0	0.00233236151603499	0	0.0211370262390671	0.00510204081632653	0	0.000145772594752187	0	0	0.000145772594752187	0.000728862973760933	0.00451895043731778	0	0.00043731778425656	0	0.00043731778425656	0	0.0215743440233236	0.247667638483965	0	0	0	0.00262390670553936	0.000583090379008746	0	0.000291545189504373	0	0.000145772594752187	0.000291545189504373	0	0	0.00276967930029155	0.00918367346938776	0	0	0	0	0	0.000728862973760933	0	0	0.0154518950437318	0	0.00306122448979592	0.00043731778425656	0	0.00364431486880466	0	0.00116618075801749	0	0	0	0.012536443148688	0.00204081632653061	0	0	0	0	0	0.000145772594752187	0.015597667638484	0	0.0065597667638484	0	0.0341107871720117	0	0.000583090379008746	0	0.00583090379008746	0.000145772594752187	0.000291545189504373	0.0104956268221574	0	0	0	0	0	0	0	0.00043731778425656	0.00043731778425656	0	0.00174927113702624	0.0010204081632653	0	0.00670553935860058	0	0	0	0	0.0087463556851312	0	0	0	0.000145772594752187	0.0193877551020408	0	0.00189504373177843	0.000728862973760933	0	0	0	0.0653061224489796	0
JMF-1901-5-0130	0	0.00321162947937795	0	0.0148749154834347	0.000169033130493576	0	0	0	0.0566260987153481	0.00253549695740365	0	0	0	0	0.00253549695740365	0.0133536173089926	0.027552400270453	0.00050709939148073	0	0.12711291413117	0	0.0425963488843813	0.000676132521974306	0.00760649087221095	0.000676132521974306	0	0.0212981744421906	0.000169033130493576	0.00405679513184584	0	0	0.000845165652467883	0	0.00473292765382014	0.0028735632183908	0.00152129817444219	0	0	0	0.00185936443542934	0	0	0.000169033130493576	0	0	0	0.00101419878296146	0.0316091954022988	0.000338066260987153	0.0307640297498309	0	0.00101419878296146	0.000169033130493576	0.00422582826233941	0.000845165652467883	0.0196078431372549	0.000169033130493576	0.00828262339418525	0.000169033130493576	0.00253549695740365	0.00050709939148073	0	0	0	0	0	0.000507099391480728	0.000338066260987151	0.000169033130493576	0	0.000845165652467883	0	0.000169033130493576	0.000845165652467883	0.000676132521974306	0.00050709939148073	0	0.00169033130493576	0	0.0126774847870182	0.000338066260987153	0.000169033130493576	0	0.0123394185260311	0.00591615956727518	0.00152129817444219	0	0.00456389452332657	0.00185936443542934	0.000169033130493576	0.10158891142664	0	0	0.000676132521974306	0.000169033130493576	0	0.000676132521974306	0.0120013522650439	0	0	0	0.000169033130493576	0	0.0206220419202163	0.00185936443542934	0	0.000169033130493576	0	0.00304259634888438	0	0.00473292765382014	0.00169033130493577	0	0	0	0.000845165652467883	0	0.00321162947937795	0	0.000338066260987153	0	0	0.00524002704530087	0	0	0.000169033130493576	0	0.111561866125761	0	0.00101419878296146	0.00118323191345504	0.000338066260987153	0.00777552400270454	0	0.000169033130493576	0.0216362407031778	0.000338066260987153	0	0.000169033130493576	0.000845165652467883	0.000169033130493576	0	0	0	0	0.000169033130493576	0.0775862068965516	0	0.000338066260987153	0	0.00050709939148073	0.0468221771467207	0	0	0.00524002704530087	0	0.000169033130493576	0	0.000169033130493576	0.00118323191345504	0	0.000169033130493576	0.00118323191345504	0.0021974306964165	0.00321162947937795	0	0	0.00169033130493576	0.000338066260987151	0.000169033130493576	0.000338066260987151	0.00659229208924949	0.00202839756592292	0.000845165652467883	0	0.000676132521974306	0	0	0.000676132521974306	0	0.000169033130493576	0	0	0.0169033130493576	0.000169033130493576	0.00152129817444219	0.000169033130493576	0	0.0420892494929006	0.000169033130493576
JMF-1901-5-0132	0.00017950098725543	0.0017950098725543	0	0	0	0	0.0312331717824448	0.00017950098725543	0.00017950098725543	0	0	0	0	0	0.00107700592353258	0.0599533297433136	0.00682103751570634	0.00089750493627715	0	0	0	0.309639203015617	0	0.0053850296176629	0.00017950098725543	0	0	0	0.00251301382157602	0.00017950098725543	0.00017950098725543	0.00089750493627715	0	0	0	0.00089750493627715	0	0	0	0	0	0	0.00017950098725543	0	0.00053850296176629	0	0	0.00035900197451086	0	0.00017950098725543	0	0.0017950098725543	0.00035900197451086	0	0	0.00035900197451086	0	0	0.00017950098725543	0.00053850296176629	0	0	0	0	0	0	0.00107700592353258	0	0.00017950098725543	0.00143600789804344	0	0	0.00035900197451086	0.00071800394902172	0.0879554837551607	0	0	0	0.00376952073236403	0.057619816908993	0	0	0	0	0.00053850296176629	0.0157960868784779	0	0.00341051875785317	0	0	0.0174115957637766	0.00035900197451086	0	0	0	0	0.0017950098725543	0	0.00017950098725543	0.00017950098725543	0	0	0	0.00017950098725543	0.209477652127087	0	0	0	0	0	0.00197451085980973	0.00017950098725543	0	0	0.00017950098725543	0	0	0.0351821935020643	0.00017950098725543	0.00017950098725543	0	0	0.00574403159217376	0	0.00053850296176629	0	0	0.062645844552145	0	0	0	0.00071800394902172	0	0	0.0118470651588584	0	0	0	0.00466702566864118	0	0	0.00035900197451086	0	0	0	0	0.00053850296176629	0	0.00035900197451086	0	0.0380542092981511	0	0	0	0.00215401184706516	0	0	0.00017950098725543	0	0	0	0	0	0	0	0	0	0	0	0.00053850296176629	0	0.00017950098725543	0	0.00323101777059774	0	0	0	0	0	0	0	0	0	0.00017950098725543	0.00053850296176629	0	0	0	0.00053850296176629	0
JMF-1901-5-0133	0	0.000578927055191046	0.000248111595081877	0.000964878425318413	2.75679550090974e-05	0	0.0158791420852401	0	0.0188013453162044	0.000413519325136461	0	0.000248111595081877	0.0124882836191212	0	0.00115785411038209	0.00816011468269284	0.0557975409384132	0	0	0.0185808016761317	2.75679550090974e-05	0.105392291999779	0.000330815460109169	0.000937310470309313	8.27038650272923e-05	0.00085460660528202	0.00261895572586426	0.00011027182003639	0.000165407730054585	0.00011027182003639	0.00011027182003639	0.000992446380327507	0.000165407730054585	2.75679550090974e-05	0.00121299002040029	0.00198489276065502	0	0	0.000303247505100072	8.27038650272923e-05	0.0096487842531841	0.00170921321056404	0.086590946683575	0	0.00289463527595523	0	0	0.0105860947234934	0.000248111595081877	5.51359100181949e-05	0	0.000192975685063682	0.00132326184043668	0.00259138777085516	5.51359100181949e-05	0.000303247505100072	0.000689198875227436	0.000606495010200143	0.0277609306941611	0.0151623752550036	0.00344599437613718	0.00179191707559133	0	0	8.27038650272923e-05	0	0.000578927055191046	0.0075536196724927	0.00011027182003639	0	0.000358383415118267	0.00209516458069141	0.0022330043557369	0.000165407730054585	0.0154104868500855	0.000192975685063682	0	8.27038650272923e-05	2.75679550090974e-05	0.0297458234548161	8.27038650272923e-05	0.00350113028615537	2.75679550090974e-05	0.00256381981584606	0.00206759662568231	0.0784308320008822	0	0.00548602304681039	0.000165407730054585	0.0154656227601037	0.00719523625737443	2.75679550090974e-05	0.0246457517781331	0	0.000468655235154656	5.51359100181949e-05	5.51359100181949e-05	0.005375751226774	0.000137839775045487	0	0.00195732480564592	2.75679550090974e-05	2.75679550090974e-05	0.100953851243315	0.0710701880134532	2.75679550090974e-05	0.000192975685063681	0	0.00157137343551855	0	0.00179191707559133	0.000220543640072779	2.75679550090974e-05	0	0	5.51359100181949e-05	5.51359100181949e-05	0.0103931190384298	8.27038650272923e-05	0	0.00173678116557314	5.51359100181949e-05	0.000468655235154656	0.000385951370127364	2.75679550090974e-05	0.0010751502453548	8.27038650272923e-05	0.00369410597121906	0.000303247505100072	0.00148866957049126	0.000413519325136461	8.27038650272923e-05	0.00187462094061863	0	0.0010751502453548	0	2.75679550090974e-05	0	0.00377680983624635	0.00011027182003639	0	8.27038650272923e-05	0	0	0	0.00234327617577328	0.018663505541159	0	0.000192975685063682	0.00270165959089155	0.00011027182003639	0	0	0	0.000496223190163754	0.000413519325136461	0	2.75679550090974e-05	0.000882174560291118	0.000330815460109169	0	0.00011027182003639	0.00011027182003639	0	0.000744334785245631	2.75679550090974e-05	0.000248111595081877	0.000413519325136461	0	0.00151623752550036	0.000827038650272923	0.00231570822076418	0.000413519325136461	8.27038650272923e-05	8.27038650272923e-05	5.51359100181949e-05	0	0.000275679550090974	0.000137839775045487	0.000165407730054585	0.000192975685063682	0.0476925621657386	0	0.00989689584826598	0	0	0	0	0.0841373986877654	0.000275679550090974
JMF-1901-5-0134	0	0.00107659181790218	0	0.00107659181790218	0	0	0.0199938480467548	0	0.0230698246693325	0	0	0	0.000307597662257767	0	0	0.00630575207628422	0.0455244540141495	0	0.000153798831128883	0	0	0.181636419563211	0	0.000153798831128883	0	0	0	0	0.000153798831128883	0	0.000153798831128883	0.0009227929867733	0	0	0.00107659181790218	0.000153798831128883	0	0	0.0147646877883728	0	0	0	0	0	0.000153798831128883	0	0	0.022454629344817	0	0.00046139649338665	0.000307597662257767	0	0	0.00153798831128883	0	0.000615195324515533	0	0.000153798831128883	0.000615195324515533	0.00338357428483543	0.00353737311596432	0.00046139649338665	0	0	0	0.00138418948015995	0	0	0	0	0	0	0.00630575207628422	0.00046139649338665	0.0253768071362658	0	0	0	0	0.0479852353122116	0	0.0107659181790218	0	0.00046139649338665	0.00123039064903107	0.00169178714241772	0	0.00046139649338665	0	0.0156874807751461	0.0232236235004614	0.0459858505075361	0.000153798831128883	0	0	0	0.000307597662257767	0.00230698246693327	0	0.00046139649338665	0	0	0	0.0155336819440172	0.166564134112581	0	0	0	0.0146108889572439	0	0.000615195324515533	0.000153798831128883	0	0	0.000307597662257767	0	0	0.00369117194709322	0	0	0	0	0.000153798831128883	0	0	0.000153798831128883	0	0.0284527837588434	0	0.000768994155644417	0.000768994155644417	0	0.0129191018148263	0	0.00046139649338665	0	0	0	0.00415256844047985	0	0	0	0	0.000307597662257767	0	0	0.0179944632420794	0	0.000307597662257767	0	0.0286065825899723	0	0	0	0.00246078129806213	0	0	0	0.000307597662257767	0.000153798831128883	0	0.000153798831128883	0	0	0.000615195324515533	0	0.000615195324515533	0	0.00215318363580437	0.121808674254076	0.00107659181790218	0.00261458012919102	0.000153798831128883	0.000153798831128883	0	0.000307597662257767	0	0	0.00230698246693325	0.000307597662257767	0	0.00538295908951092	0	0.000153798831128883	0.000307597662257767	0.000307597662257767	0	0.000153798831128883	0.047523838818825	0
JMF-1901-5-0136	0.00683866956792042	0.00419645632576935	0	0.0110351258936897	0	0	0.0466272925085483	0	0.0323282561392602	0	0.000155424308361828	0.0102580043518807	0.00621697233447311	0	0.000310848616723656	0.00668324525955859	0.0376126826235623	0.0010879701585328	0	0.000155424308361828	0	0.111905502020516	0.000155424308361828	0.00792663972645321	0.000932545850170967	0.000466272925085483	0	0	0.00575069940938763	0.000466272925085483	0.0010879701585328	0.000310848616723656	0	0.000155424308361828	0.00170966739198011	0.000932545850170967	0	0	0	0	0	0	0.000466272925085483	0	0.0427416847995026	0	0	0.0191171899285048	0.019894311470314	0.0293751942803854	0	0.00139881877525645	0	0.00124339446689462	0	0	0	0.00590612371774945	0.000466272925085483	0.00155424308361828	0.000155424308361828	0.00357475909232204	0	0	0.000155424308361828	0	0.000466272925085483	0.000155424308361828	0	0	0	0	0.0512900217594032	0.000310848616723656	0.0197388871619521	0	0	0	0	0.0160087037612683	0	0	0	0	0.00419645632576933	0.00777121541809139	0.000155424308361828	0.000932545850170967	0.00388560770904569	0.0383898041653715	0.0083929126515387	0.000155424308361828	0	0.0391669257071806	0	0	0	0.0010879701585328	0	0.000155424308361828	0	0	0	0.0217594031706559	0.223344731115946	0	0	0	0.00124339446689462	0	0	0	0	0.000155424308361828	0	0	0	0.00668324525955859	0.000155424308361828	0	0.010879701585328	0.000155424308361828	0.00248678893378924	0	0	0.0105688529686043	0.000466272925085483	0.018029219769972	0	0.000777121541809139	0.00155424308361828	0.000621697233447311	0.00512900217594032	0	0.000777121541809139	0	0.000155424308361828	0	0.000310848616723656	0	0	0	0.000155424308361828	0	0	0	0.0427416847995026	0	0.000621697233447311	0.000310848616723656	0.000155424308361828	0	0.000310848616723656	0.000310848616723656	0.00077712154180914	0	0	0	0	0	0	0	0	0	0	0	0.000155424308361828	0	0.000310848616723656	0.00077712154180914	0.00139881877525645	0.00497357786757849	0	0.000155424308361828	0.000310848616723656	0.000932545850170967	0	0.000466272925085483	0	0	0.000466272925085483	0.000155424308361828	0	0	0	0	0	0	0.0256450108797016	0
JMF-1901-5-0137	0	0	0	0	0.000117164616285882	0	0.0284710017574692	0.000234329232571763	0.0145284124194493	0	0.000117164616285882	0	0	0	0	0.00468658465143528	0.0528412419449326	0.0222612770943175	0	0	0	0.0438195664909197	0	0.0726420620972466	0.000234329232571763	0	0	0.000351493848857646	0.0114821323960164	0	0.0549502050380785	0	0	0.000117164616285882	0.00480374926772115	0.000117164616285882	0	0	0.000117164616285882	0	0	0	0.000234329232571763	0	0.000351493848857645	0.00292911540714704	0	0.000117164616285882	0	0.000117164616285882	0	0	0.00538957234915056	0.0012888107791447	0	0.00515524311657879	0	0	0.0992384299941418	0.00152314001171646	0	0	0	0.000117164616285882	0	0	0.00527240773286469	0	0.000351493848857646	0	0	0	0.00105448154657294	0.000468658465143528	0.0868189806678382	0	0	0	0	0.0407732864674868	0	0.00234329232571763	0.000351493848857645	0	0.000585823081429408	0.00820152314001172	0.000117164616285882	0.00222612770943175	0	0.0176918570591681	0.0135910954891623	0.0275336848271822	0.000117164616285882	0.000117164616285882	0	0	0.000585823081429408	0.00855301698886936	0.00843585237258348	0.000468658465143527	0	0	0	0	0.149033391915641	0	0	0	0.00644405389572349	0	0.000937316930287055	0	0	0	0	0	0	0.0173403632103105	0.000117164616285882	0.000234329232571763	0	0	0.000468658465143527	0	0	0.000117164616285882	0.000351493848857645	0.0699472759226714	0	0	0	0	0.00410076157000586	0.000468658465143527	0.00597539543057996	0	0.000351493848857646	0.000117164616285882	0.00421792618629175	0	0	0	0	0.000234329232571763	0	0	0.0200351493848858	0	0.00070298769771529	0	0.0314001171646163	0	0	0	0.00538957234915056	0	0	0	0.000468658465143527	0	0	0	0	0.0070298769771529	0.00456942003514938	0	0	0.000937316930287053	0.0012888107791447	0.00058582308142941	0	0.00925600468658466	0	0.000351493848857645	0	0	0	0	0.00199179847685999	0	0	0	0	0	0.000117164616285882	0.000117164616285882	0	0	0.00105448154657294	0.000234329232571763
